index,critical_temp
452,80.76416876984128
453,42.02710000000001
454,20.427052380952386
455,24.153916666666664
456,78.11359404761906
457,75.95105000000001
458,13.162299999999986
459,57.56115476190476
460,28.545081818181817
461,97.93150000000003
462,89.49
463,80.71699999999998
464,73.58939999999998
465,62.576166666666666
466,27.986027777777768
467,60.49316666666668
468,58.76817222222221
469,24.07666666666665
470,44.994666666666674
471,58.45625
472,54.18500000000001
473,41.307999999999986
474,49.674833333333325
475,31.843333333333327
476,41.29799999999998
477,24.478499999999993
478,39.921062500000005
479,42.047
480,38.13363511904761
481,35.18864870129872
482,80.95028571428573
483,28.057650000000002
484,81.59119999999996
485,29.824371428571457
486,31.378749999999997
487,21.884622438775963
488,22.006332142857147
489,24.00909444444444
490,117.01544999999999
491,81.57400000000001
492,79.097
493,75.581
494,26.889107142857142
495,26.889107142857142
496,76.90537966871429
497,27.792729725829727
498,79.54691666666666
499,83.8075
500,33.86386507936507
501,27.387189285714275
502,59.298008822199016
503,21.10215
504,51.548249999999996
505,84.42870798325475
506,65.45873809523809
507,63.96816666666667
508,63.10934285714286
509,65.09712301587302
510,60.37900000000001
511,89.62125714285703
512,91.7687351403343
513,45.20616666666667
514,21.10215
515,23.396668772893776
516,88.78981792929297
517,28.22197539789311
518,32.98829999999999
519,34.90305
520,20.729974999999985
521,62.46359999999995
522,27.92751344106871
523,86.47594046353392
524,59.422149999999974
525,44.89708333333332
526,16.471650000000007
527,73.68599999999998
528,65.29299999999994
529,27.92751344106871
530,15.034991666666665
531,15.036304999999997
532,27.819773268398272
533,65.7122
534,57.92869999999999
535,17.21281904761905
536,11.52486666666666
537,108.18400000000003
538,117.41379902597401
539,21.087246382424915
540,86.47594046353392
541,49.846857142857154
542,76.90537966871429
543,107.15503333333332
544,86.47594046353392
545,77.28760487396625
546,98.37576666666664
547,79.79585714285714
548,36.462999999999994
549,37.467
550,32.048
551,75.199
552,77.14959999999999
553,46.49522222222221
554,75.56695158730159
555,75.6165
556,73.05433333333332
557,68.80125
558,54.299
559,93.35333333333342
560,97.99910000000011
561,93.03500000000003
562,39.62916666666666
563,78.54466666666674
564,58.79518333333334
565,81.83788888888893
566,84.63670317460316
567,66.62600000000009
568,57.903499999999966
569,42.359333333333325
570,27.906059690309707
571,81.63533333333342
572,75.10300000000001
573,81.1375
574,90.9327277777778
575,98.67432222222222
576,78.32641666666669
577,78.48708571428573
578,68.11745000000002
579,30.282000000000018
580,16.049200000000006
581,82.65241666666665
582,33.139000000000024
583,76.86826666666667
584,23.425
585,113.07666666666665
586,88.5194809523809
587,85.92576666666668
588,62.0822
589,75.25864128305057
590,75.25864128305057
591,31.587696825396804
592,70.77376190476194
593,25.85832142857143
594,70.20050000000002
595,70.0535
596,50.53458181818182
597,74.84350595238095
598,73.89328373015874
599,19.552333333333323
600,20.762999999999998
601,23.258115151515177
602,17.842066666666643
603,21.655825757575762
604,78.84491666666666
605,84.87079365079362
606,21.974121111111117
607,57.02141666666667
608,14.964839523809522
609,14.159530808080813
610,21.144664122315604
611,89.40686493506492
612,92.44704166666668
613,93.16081666666676
614,24.53
615,38.774999999999956
616,52.01233333333334
617,29.134
618,79.854
619,18.32627338005132
620,17.507799880952383
621,64.32249206349209
622,29.459016666666663
623,25.510819999999995
624,29.379200952380955
625,29.276020952380964
626,25.423755
627,26.107174999999998
628,70.93798333333332
629,14.065710333333346
630,20.26668
631,27.92751344106871
632,7.059872499999999
633,6.792547619047618
634,12.897799999999997
635,27.751645454545454
636,24.260050000000025
637,121.75933333333333
638,32.120533333333334
639,53.52099999999995
640,61.04933333333332
641,108.65459523809517
642,55.04393333333334
643,82.49266666666671
644,66.16649047619049
645,55.16500000000005
646,78.69230714285723
647,52.765224999999994
648,6.1450619047619055
649,6.1450619047619055
650,37.54042857142857
651,64.58312500000002
652,28.701296825396838
653,12.964999999999982
654,19.919747619047623
655,20.874069155407092
656,48.620416666666664
657,34.65579999999999
658,82.44946650793652
659,36.14781727642278
660,35.627448340548334
661,21.087246382424915
662,70.38554986915484
663,74.38791666666667
664,65.0269666666667
665,104.70594760762977
666,17.07408981481482
667,91.02305
668,50.121857142857145
669,85.58
670,58.85609761904755
671,44.272053484848456
672,84.61113000000002
673,60.152283333333344
674,61.01225021645021
675,20.92008181818182
676,81.26949999999998
677,78.59074761904755
678,45.01001515151516
679,78.71475000000001
680,50.53458181818182
681,74.25828571428578
682,29.663333333333334
683,14.380500000000014
684,118.52465183943161
685,81.84258333333335
686,76.92166666666668
687,60.159349391624225
688,61.40571428571428
689,38.365333333333325
690,101.96400396825398
691,35.94228932921974
692,100.51
693,85.54539999999999
694,88.0260119047619
695,77.90389642857144
696,77.76054642857143
697,85.51459999999996
698,85.12100000000001
699,88.3618166666667
700,70.64717499999995
701,111.883
702,66.16211666666668
703,37.780249999999974
704,21.125599999999995
705,71.45373333333333
706,64.40800000000006
707,62.63845000000003
708,21.064603571428577
709,126.35819084055643
710,126.56153333333333
711,122.9125
712,88.84838888888889
713,87.37080448511324
714,74.9823
715,68.6303
716,74.4565652958153
717,58.630699354838704
718,123.991
719,123.991
720,39.189599999999984
721,66.43400000000001
722,59.35199999999999
723,53.45199999999999
724,40.1204
725,60.964299999999994
726,77.43469202898551
727,123.991
728,118.02822222222223
729,109.8975
730,121.92219999999999
731,104.87299999999999
732,86.47594046353392
733,95.3545
734,117.044
735,85.28125
736,101.21009999999991
737,44.45276666666667
738,62.173741666666665
739,62.33355999999999
740,55.55509166666664
741,55.18683333333334
742,35.57049999999998
743,70.48400000000001
744,69.61170238095241
745,116.39870317460318
746,98.31016666666666
747,60.50761666666668
748,88.74200000000002
749,44.794416666666656
750,76.90537966871429
751,63.063500000000005
752,25.615966666666665
753,20.44516666666666
754,25.442177777777758
755,68.45558690476194
756,37.6108714285714
757,29.76724761904761
758,73.08512500000002
759,47.04416666666666
760,71.61375
761,100.5344
762,61.234000000000016
763,56.77166666666669
764,76.57407254901966
765,5.411031746031744
766,28.417600000000004
767,80.03273333333333
768,17.5626
769,22.726000000000003
770,49.28126666666671
771,45.553666666666665
772,35.72499999999998
773,73.31483333333333
774,64.62399999999998
775,76.90537966871429
776,64.05655952380953
777,65.05783333333333
778,90.89612185666057
779,81.88283010301717
780,42.62299999999996
781,24.736750000000026
782,14.806999999999993
783,78.23
784,70.44483333333332
785,57.16608333333333
786,36.77749999999996
787,108.10075
788,84.33550000000002
789,38.56549999999995
790,73.81316666666666
791,74.555
792,26.94085
793,79.90441176470581
794,60.80725000000003
795,51.74800000000001
796,69.87800000000006
797,90.44315277777774
798,77.28760487396625
799,82.65035714285717
800,87.83058333333332
801,117.24905054945057
802,120.58920714285716
803,72.00839999999998
804,68.32300000000001
805,63.652000000000015
806,69.66668
807,67.29112333333332
808,29.366688809523808
809,109.41733333333333
810,32.272
811,100.64265942307694
812,118.32742936597717
813,106.21469523809525
814,116.69966263227512
815,36.266899999999936
816,88.4685
817,50.178583333333336
818,61.74550000000003
819,87.95118333333333
820,79.3405761904762
821,71.78635714285704
822,64.45168416597593
823,82.56705949833338
824,72.47656
825,82.56705949833338
826,81.15520357142864
827,90.18895
828,78.7052511904762
829,82.69248666666667
830,79.30574999999997
831,6.9156263333333285
832,59.1853674963925
833,72.15307639166387
834,32.2862383671081
835,73.94126851851857
836,60.16499351851859
837,65.41227083333344
838,60.550200000000075
839,46.81733333333334
840,74.74258333333333
841,74.74258333333333
842,65.38945833333331
843,52.00311176470596
844,80.57499999999997
845,82.4837222222222
846,44.993666666666655
847,73.64600000000004
848,81.13400000000007
849,66.0455
850,30.104000000000006
851,83.591025
852,54.74250000000003
853,73.2953252632784
854,63.19274801587305
855,72.72966666666667
856,80.55399999999999
857,77.87766666666667
858,77.11179999999999
859,77.98830000000001
860,77.768
861,39.01
862,68.11018333333334
863,79.92573333333331
864,48.294333333333334
865,71.98756666666665
866,45.03803333333335
867,49.12636666666666
868,46.98394801587303
869,60.65241666666665
870,37.6108714285714
871,77.88483333333332
872,59.52230454545456
873,76.089
874,44.63675000000001
875,87.98355833333335
876,130.15389019607846
877,80.342
878,79.87599999999999
879,80.46699999999997
880,83.22491666666669
881,62.12520000000004
882,77.39225000000005
883,77.22600000000003
884,69.920375
885,90.16668722943724
886,70.94595708536204
887,58.65753821428577
888,17.761668578643572
889,47.8235
890,19.565333333333335
891,49.531566666666635
892,29.07699999999997
893,31.50366666666666
894,83.47366666666669
895,67.37149999999997
896,88.47130528007854
897,50.178583333333336
898,66.12800000000001
899,43.665499999999994
900,22.788
901,40.29933333333333
902,46.941
903,71.86149999999992
904,64.80999999999999
905,63.329433333333355
906,54.7678221944722
907,39.40032915417916
908,20.239199999999997
909,75.01225000000008
910,87.96873768177123
911,46.32596666666665
912,24.29573333333333
913,58.725500000000004
914,72.03800000000007
915,69.473
916,75.11099999999999
917,76.37466666666667
918,32.08416666666667
919,77.26100000000001
920,81.41
921,78.01195238095247
922,26.640883333333335
923,48.354
924,113.86213831168833
925,16.150680952380952
926,89.94200000000001
927,73.78163571428567
928,71.05518690476188
929,57.4330119047619
930,43.21112222222222
931,71.05518690476188
932,71.05518690476188
933,35.01900000000001
934,55.22130595238097
935,70.78854453494219
936,106.08389999999997
937,109.77739999999999
938,91.80969999999999
939,94.20616666666666
940,77.28760487396625
941,83.43741666666669
942,84.76090555555551
943,82.56705949833338
944,47.77668333333333
945,68.5869666666667
946,103.09269999999998
947,82.50858888888892
948,79.58971269841275
949,80.58866666666665
950,82.3061666666667
951,81.29800000000003
952,68.48583333333332
953,68.47083333333332
954,61.6052
955,42.20099999999999
956,40.464
957,27.944000000000003
958,79.046
959,17.999063852813855
960,9.082166666666662
961,11.940166666666656
962,90.0092125611525
963,92.47859094495384
964,65.79491593406594
965,60.65
966,118.52465183943161
967,126.35819084055643
968,30.731242857142835
969,11.561833333333341
970,22.897686666666658
971,23.645243333333333
972,21.414583333333326
973,23.043113571428563
974,19.982782166666667
975,27.044999999999995
976,104.09971428571428
977,60.9045
978,81.27216666666672
979,81.04430000000008
980,71.753
981,55.71942857142858
982,60.734514999999995
983,72.69212049335866
984,63.62766666666666
985,75.84583333333335
986,68.19800000000001
987,65.09712301587302
988,43.461000000000006
989,70.25
990,69.48166666666667
991,54.66304285714286
992,41.58600000000002
993,76.90537966871429
994,29.8730625
995,71.78635714285704
996,40.777999999999956
997,88.57559142857143
998,44.70174761904763
999,24.756642276422767
1000,24.756642276422767
1001,78.01736105368681
1002,11.417275
1003,25.182902857142853
1004,18.750166666666665
1005,46.8718
1006,49.534832142857155
1007,76.37525714285718
1008,83.75349421212123
1009,26.03233333333333
1010,91.17794782161722
1011,109.37700000000001
1012,9.276599999999995
1013,28.8537
1014,46.015
1015,63.16433333333333
1016,56.125583333333324
1017,63.94558333333333
1018,59.328466666666685
1019,50.2655
1020,107.72161776556781
1021,71.7235
1022,46.25900000000001
1023,76.16158333333333
1024,71.64451666666673
1025,26.664679292929264
1026,41.20625
1027,41.20625
1028,40.4162166666667
1029,42.47381666666667
1030,75.43800000000002
1031,88.86416666666669
1032,83.67407142857141
1033,68.49279841269843
1034,75.88778863636365
1035,71.79036363636368
1036,22.52391666666665
1037,61.89866666666675
1038,87.93900000000006
1039,87.86600000000013
1040,62.62963157894744
1041,66.24499999999995
1042,59.44469999999998
1043,82.56705949833338
1044,64.2626666666666
1045,73.40800000000002
1046,76.1746111111111
1047,83.08422124542125
1048,129.17853587246088
1049,129.17853587246088
1050,18.842283333333338
1051,27.390999999999984
1052,33.27000000000001
1053,28.73999999999999
1054,27.340999999999987
1055,27.99499999999999
1056,28.23799999999999
1057,34.110000000000014
1058,28.36899999999998
1059,30.423166666666667
1060,40.468999999999994
1061,42.1767380952381
1062,72.37516666666669
1063,63.422133333333335
1064,49.575
1065,49.04
1066,52.63133333333332
1067,52.63133333333332
1068,60.648
1069,63.0316
1070,51.724000000000004
1071,32.239
1072,77.235
1073,78.52
1074,32.707
1075,53.34566666666666
1076,56.30460000000001
1077,133.15131929824543
1078,65.79831
1079,67.39632549019609
1080,60.316538095238094
1081,47.591
1082,83.33938214313628
1083,41.96476666666666
1084,33.89
1085,36.411
1086,55.87
1087,79.45833333333334
1088,64.28011904761905
1089,94.20616666666666
1090,88.86416666666669
1091,87.89576190476193
1092,87.89576190476193
1093,94.06805555555556
1094,82.74946642662893
1095,82.74946642662893
1096,28.311390411825723
1097,24.80501666666667
1098,73.02639475430644
1099,62.46825000000002
1100,84.36037499999996
1101,80.95625000000001
1102,22.494667857142854
1103,66.89036666666667
1104,50.48180000000004
1105,35.00500000000004
1106,21.422452380952368
1107,19.635501388888894
1108,75.4645
1109,69.94510000000007
1110,43.088
1111,61.39
1112,38.51951341991342
1113,28.311390411825723
1114,81.61436428571427
1115,81.67936428571427
1116,64.45168416597593
1117,71.50674603174602
1118,18.7254
1119,26.33176666666665
1120,26.462658333333312
1121,33.4725
1122,82.56705949833338
1123,48.32223333333335
1124,19.72269842796093
1125,89.8308095238095
1126,89.8308095238095
1127,126.35819084055643
1128,120.03900862193358
1129,120.6874288961039
1130,74.33936333333331
1131,30.440133333333343
1132,28.399119047619042
1133,80.127
1134,77.153
1135,74.83350000000002
1136,106.30683333333333
1137,46.24645238095238
1138,29.8730625
1139,28.856936111111104
1140,83.17575000000001
1141,93.19183333333345
1142,88.32858333333337
1143,77.79774166666665
1144,111.01833333333335
1145,71.367
1146,78.598
1147,94.805
1148,34.808566666666664
1149,67.59974999999999
1150,83.69643333333335
1151,67.2295
1152,53.8175
1153,83.29990000000002
1154,80.60500000000006
1155,75.84333333333333
1156,77.9367
1157,81.52399999999993
1158,82.23866666666667
1159,75.34700000000005
1160,73.88000000000002
1161,75.1205142857143
1162,77.77599999999995
1163,79.36799999999988
1164,88.5563365079365
1165,77.29762500000001
1166,73.2385
1167,71.09499999999998
1168,69.15733333333334
1169,77.94573773448774
1170,77.94573773448774
1171,76.90537966871429
1172,85.43505755502662
1173,37.31900000000001
1174,61.81197619047619
1175,30.95655714285709
1176,16.12617619047619
1177,55.67465452380953
1178,60.91500000000007
1179,52.42500000000002
1180,37.20184999999998
1181,71.66499999999998
1182,76.90537966871429
1183,76.1323333333333
1184,70.29768771645021
1185,94.90258333333333
1186,31.54072222222222
1187,32.20197222222222
1188,30.553416666666667
1189,58.785149999999994
1190,82.74946642662893
1191,119.07522222222222
1192,119.07522222222222
1193,85.87794160497208
1194,90.89612185666057
1195,118.52465183943161
1196,72.81308333333334
1197,68.41099999999994
1198,65.41910000000003
1199,76.66800000000002
1200,74.49799999999995
1201,80.55771666666668
1202,81.01141666666665
1203,74.56904047619045
1204,34.693000000000005
1205,79.4090904761905
1206,46.44254444444445
1207,33.319755738155685
1208,38.45577356060606
1209,13.789000000000001
1210,16.921699999999998
1211,16.688999999999982
1212,18.544449999999987
1213,22.255458333333323
1214,70.43979999999999
1215,87.10616666666667
1216,85.38302380952388
1217,86.66516666666672
1218,78.23566666666662
1219,46.83333333333333
1220,29.862779761904754
1221,22.88242886002882
1222,28.22887777777777
1223,24.854409784659794
1224,36.81880783931585
1225,52.967133333333365
1226,20.52469444444443
1227,38.78400000000006
1228,70.78854453494219
1229,81.10538773809522
1230,13.761000000000001
1231,44.03283333333331
1232,52.86488809523812
1233,14.802799999999996
1234,19.740133333333333
1235,27.986027777777768
1236,56.1325
1237,22.326276984126984
1238,24.456700000000005
1239,14.532438888888892
1240,13.919899999999998
1241,12.603137500000008
1242,36.89533333333333
1243,35.32699999999999
1244,96.18829999999998
1245,81.26346666666667
1246,86.47594046353392
1247,12.947640692640691
1248,11.408072438672436
1249,20.008419999444996
1250,82.25439999999993
1251,41.03266666666667
1252,94.78200000000004
1253,24.84899999999997
1254,31.587696825396804
1255,43.56703211510711
1256,35.94228932921974
1257,26.1868
1258,89.17119444444444
1259,89.97160000000002
1260,88.79310000000001
1261,87.1774333333334
1262,43.56703211510711
1263,82.6066880952381
1264,41.019333333333336
1265,43.270400000000066
1266,40.330700000000014
1267,10.498050000000013
1268,33.35829761904762
1269,66.8926
1270,72.6405
1271,36.38332853976463
1272,35.71526739130438
1273,18.32627338005132
1274,22.891166666666667
1275,69.14099999999999
1276,79.5685
1277,81.07700000000001
1278,79.4090904761905
1279,72.86870000000005
1280,56.85067504482719
1281,91.17794782161722
1282,84.82430000000001
1283,89.14
1284,48.620416666666664
1285,84.64363787878793
1286,84.21379696969696
1287,74.11851666666661
1288,31.206099999999996
1289,83.301
1290,67.75633333333333
1291,34.29988333333332
1292,78.40541666666667
1293,95.45120000000001
1294,78.01736105368681
1295,79.84378015873013
1296,78.01736105368681
1297,1.1629719383394381
1298,63.853999999999985
1299,74.4261
1300,48.947750000000006
1301,71.2365
1302,65.42783333333335
1303,56.47763500000001
1304,73.60736666666668
1305,66.65806222222221
1306,32.550197619047616
1307,62.3894611111111
1308,46.40325
1309,33.16294444444445
1310,40.02125634199133
1311,83.22299999999991
1312,40.99137051282054
1313,40.63866666666671
1314,42.57253333333335
1315,22.783999999999992
1316,34.960200000000036
1317,7.909850000000005
1318,107.40708333333332
1319,91.83666666666676
1320,93.06536666666682
1321,30.9465
1322,77.28760487396625
1323,58.34709999999996
1324,23.046825757575753
1325,35.40690126262626
1326,49.972216666666675
1327,29.25498657682187
1328,68.6625773809524
1329,73.51500952380952
1330,66.45317500000002
1331,66.02530000000003
1332,67.16462380952385
1333,48.19539714285712
1334,51.251145238095226
1335,78.02797023809529
1336,79.28060158730159
1337,56.85465023809521
1338,86.47594046353392
1339,86.47594046353392
1340,86.47594046353392
1341,86.47594046353392
1342,24.757
1343,22.9075
1344,9.806733333333339
1345,82.11120456848647
1346,69.2279384920635
1347,64.38016666666667
1348,70.9998
1349,47.344066666666656
1350,46.829999999999984
1351,87.29490638528134
1352,54.37536666666667
1353,88.5563365079365
1354,65.86994235930729
1355,55.717716666666675
1356,48.92616666666667
1357,109.70325000000001
1358,86.2863418803419
1359,88.26262500000001
1360,39.97866666666667
1361,43.895333333333326
1362,118.52465183943161
1363,90.89612185666057
1364,53.639600000000016
1365,20.874069155407092
1366,21.087246382424915
1367,6.983133333333337
1368,16.361749999999997
1369,42.41700000000001
1370,71.78635714285704
1371,87.65424761904764
1372,39.68580833333333
1373,70.14355180375175
1374,45.97916666666666
1375,61.72839682539683
1376,34.697900000000025
1377,45.80026039127539
1378,39.01
1379,20.446862337662353
1380,102.69500000000002
1381,125.76450000000001
1382,76.90537966871429
1383,57.68037380952377
1384,87.51099999999991
1385,84.28499999999987
1386,83.04399999999987
1387,86.47594046353392
1388,77.046
1389,86.47594046353392
1390,50.178583333333336
1391,82.98308137043094
1392,66.36926666666668
1393,61.51699999999999
1394,55.896504487179556
1395,82.26060000000001
1396,54.5948788095238
1397,34.157
1398,29.441523809523815
1399,9.685623015873016
1400,92.64817541731145
1401,33.850083333333345
1402,30.70933333333332
1403,20.239199999999997
1404,31.61549999999997
1405,78.01736105368681
1406,85.98801754385963
1407,54.204000000000015
1408,71.23831666666666
1409,83.21138131313131
1410,75.28114761904762
1411,20.655076666666673
1412,27.38304333333334
